150,103,52,67,43,-1,33,40,20,21,12,7,7,10,5,6,6,-1,8,-1,-1,-1,8,-1,-1,5,-1,-1,-1,-1,6,11,5,5,5,5
157,95,56,70,42,-1,33,42,31,27,10,7,7,13,5,6,8,-1,10,-1,-1,-1,16,-1,-1,3,-1,-1,-1,-1,6,13,7,5,5,5
150,92,55,65,42,-1,35,42,33,31,15,8,11,18,7,6,8,-1,8,-1,-1,-1,13,13,-1,5,-1,-1,-1,-1,8,21,10,5,5,5
146,87,53,56,46,-1,38,42,33,30,17,11,13,23,7,8,11,-1,8,-1,-1,-1,18,27,-1,5,-1,-1,-1,-1,11,20,8,5,5,5
132,82,53,48,51,-1,40,40,31,31,21,13,17,22,10,11,15,5,12,10,2,-1,25,30,5,5,5,5,-1,-1,15,22,11,5,5,5
126,76,53,47,52,-1,40,41,33,31,25,12,21,18,10,12,17,6,13,12,5,-1,27,25,5,5,5,5,-1,-1,17,23,15,5,5,5
127,72,55,50,48,-1,37,42,33,30,33,12,21,18,8,16,17,10,16,12,10,-1,30,25,5,5,5,5,-1,-1,18,23,13,5,5,5
136,70,53,46,50,-1,36,38,35,31,35,11,17,18,8,15,17,13,17,12,15,-1,28,22,5,6,5,5,-1,-1,21,27,8,5,5,5
135,67,53,43,52,-1,35,40,36,30,32,11,20,17,13,16,18,10,16,12,15,-1,28,26,3,7,3,5,5,-1,22,27,15,5,5,5
136,61,53,48,48,-1,28,35,38,28,32,12,21,18,15,18,17,11,16,12,15,-1,27,27,3,7,3,5,6,-1,18,27,11,5,5,5
136,58,51,48,45,-1,38,33,32,26,28,13,20,18,15,16,13,10,16,12,10,-1,25,26,3,8,3,5,6,-1,18,23,11,5,5,5
133,57,48,43,42,-1,37,32,35,28,28,15,18,20,13,16,18,10,13,12,10,-1,22,21,3,8,3,5,5,-1,16,22,11,5,5,5
133,58,53,50,45,-1,36,36,37,32,30,11,17,18,13,15,21,10,13,12,5,-1,27,20,3,8,3,5,8,-1,16,25,12,5,5,5
133,63,55,50,48,-1,30,35,37,33,32,15,22,21,13,16,26,10,13,12,5,-1,27,22,3,11,3,5,15,-1,17,28,13,5,5,5
127,66,56,46,50,-1,31,35,38,35,31,15,23,21,10,16,25,10,17,12,10,-1,30,25,3,12,3,5,17,-1,20,31,13,5,5,5
121,61,55,45,46,-1,40,37,38,33,26,12,21,22,10,13,23,11,18,12,10,-1,28,26,3,12,3,5,20,-1,20,31,11,5,5,5
126,57,52,45,46,-1,36,36,41,36,35,15,18,18,11,15,22,10,15,12,10,-1,27,25,3,13,3,5,20,-1,22,30,13,5,5,5
126,53,52,43,47,-1,32,33,41,37,31,11,17,20,8,13,20,13,15,12,-1,-1,25,22,5,20,5,5,22,-1,21,30,12,5,5,5
122,60,55,45,43,-1,27,32,37,32,28,10,17,16,7,13,22,11,15,12,-1,-1,25,17,5,10,5,5,17,-1,21,26,12,5,5,5
126,62,55,46,47,-1,28,31,38,30,27,12,18,18,10,13,21,15,12,12,0,-1,25,17,5,12,5,5,15,-1,18,27,11,5,5,5
128,61,52,47,46,-1,33,37,40,32,23,13,18,18,10,15,17,12,11,12,0,-1,25,16,5,12,5,5,15,-1,21,27,7,5,5,5
128,60,55,45,45,-1,35,35,37,31,17,15,18,18,10,17,18,12,13,15,0,-1,30,15,5,17,5,5,12,-1,18,27,10,5,5,5
127,58,61,47,47,-1,37,40,40,40,20,11,22,21,11,17,18,15,16,15,0,-1,30,17,5,20,5,5,13,-1,20,27,6,5,5,5
133,62,62,51,52,-1,36,47,40,37,21,17,23,23,12,18,25,18,20,15,10,-1,31,20,5,16,5,5,22,-1,22,30,11,5,5,5
131,56,63,48,51,-1,36,40,41,35,20,20,25,22,15,21,25,18,16,15,10,-1,33,22,5,17,5,5,28,-1,25,32,13,5,5,5
137,55,61,46,52,-1,33,26,40,35,21,15,22,20,15,20,21,15,20,15,10,-1,31,22,5,17,5,5,32,-1,28,32,11,5,5,5
138,55,57,45,50,-1,41,36,37,32,21,16,20,16,15,18,23,17,18,15,10,-1,27,23,5,16,5,5,27,-1,27,31,13,5,5,5
136,57,56,43,47,-1,36,35,38,32,16,13,20,16,12,15,21,13,16,15,10,-1,26,18,5,12,5,5,17,-1,25,31,12,5,5,5
133,60,60,47,50,-1,36,41,38,35,12,11,22,15,13,15,21,16,15,15,20,-1,31,21,5,11,5,5,15,-1,25,30,10,5,5,5
140,62,61,45,50,-1,37,45,42,38,12,15,23,20,12,18,22,18,15,15,15,-1,35,21,5,13,5,-1,-1,-1,20,31,12,5,5,5
140,66,60,47,51,-1,40,46,42,41,18,18,25,23,15,21,27,21,17,16,15,-1,31,21,5,18,5,-1,-1,-1,25,32,13,5,5,5
143,63,60,48,50,-1,38,45,38,37,18,20,25,21,13,21,28,18,17,16,5,-1,31,18,5,20,5,-1,-1,-1,27,32,13,5,5,5
146,63,57,46,47,-1,35,28,38,40,17,16,25,22,15,18,23,17,17,15,5,-1,31,20,5,17,5,-1,-1,-1,27,31,11,5,5,5
143,61,55,45,46,-1,33,33,37,35,16,16,22,20,13,18,22,18,12,15,10,-1,32,17,5,15,5,-1,-1,-1,21,30,8,5,5,5
138,60,53,43,46,-1,30,36,36,30,13,12,17,15,13,22,16,16,11,15,10,-1,31,16,5,11,5,-1,-1,-1,16,25,5,5,5,5
132,58,56,43,45,-1,31,36,37,32,13,12,15,13,12,22,18,15,12,15,0,-1,33,18,5,11,5,-1,-1,-1,16,23,5,5,5,5
127,61,56,42,42,-1,30,36,36,32,13,16,16,15,10,18,17,16,10,15,10,-1,28,15,5,7,5,-1,-1,-1,16,20,5,5,5,5
117,62,55,42,43,-1,27,33,35,30,16,13,13,15,11,16,16,12,8,15,10,-1,28,10,5,3,5,-1,-1,-1,16,21,5,5,5,5
110,61,52,37,38,-1,23,27,28,28,13,12,13,13,12,15,12,7,8,15,10,-1,25,11,5,5,5,-1,-1,-1,12,13,5,5,5,5
