143,93,56,51,42,37,26,32,22,16,11,5,5,7,5,6,5,-1,6,-1,-1,-1,12,-1,-1,5,-1,-1,-1,-1,8,10,6,5,5,5
138,91,58,51,45,40,28,36,33,21,9,5,5,10,5,5,5,-1,6,-1,-1,-1,17,-1,-1,3,-1,-1,-1,-1,10,11,7,5,5,5
130,90,56,55,47,42,32,36,33,27,11,7,11,11,5,6,6,-1,8,-1,-1,-1,15,15,-1,2,-1,-1,-1,-1,8,13,8,5,5,5
131,77,52,50,53,52,35,38,35,31,18,10,15,21,6,7,8,-1,13,-1,-1,-1,16,26,-1,2,-1,-1,-1,-1,8,16,10,5,5,5
132,73,50,47,52,52,38,41,35,31,25,12,16,22,12,11,11,5,12,15,1,-1,17,25,5,3,5,5,-1,-1,10,23,11,5,5,5
137,73,50,43,47,47,38,41,37,26,27,12,18,21,12,13,13,5,16,15,1,-1,22,27,5,5,5,5,-1,-1,18,23,8,5,5,5
133,76,52,47,48,47,38,35,38,30,27,12,20,20,12,16,13,6,18,15,3,-1,26,23,5,5,5,5,-1,-1,23,25,12,5,5,5
132,76,51,48,45,47,37,35,38,26,28,13,21,20,12,17,15,8,17,15,6,-1,26,25,5,6,5,5,-1,-1,22,25,11,5,5,5
128,73,51,45,46,47,33,31,38,27,28,15,17,21,13,16,15,11,15,15,3,-1,26,22,5,7,5,5,5,-1,22,26,13,5,5,5
135,65,51,42,45,45,31,38,35,30,31,13,17,17,12,17,17,12,13,15,3,-1,27,22,5,11,5,5,6,-1,21,27,10,5,5,5
137,63,48,40,45,45,40,33,36,30,30,10,17,18,11,17,17,12,15,15,2,-1,22,23,5,10,5,5,10,-1,22,27,11,5,5,5
141,55,50,40,46,45,41,31,38,30,31,13,20,17,12,15,17,8,12,15,0,-1,23,23,5,10,5,5,11,-1,23,26,11,5,5,5
136,57,52,42,46,45,33,31,33,30,32,12,18,17,11,15,16,10,12,15,0,-1,22,22,5,11,5,5,11,-1,18,26,12,5,5,5
136,65,52,48,45,45,33,31,35,33,32,12,18,17,11,15,17,11,11,15,0,-1,20,22,5,10,5,5,15,-1,20,25,11,5,5,5
130,63,55,47,47,45,27,36,40,36,30,12,18,18,10,16,18,11,10,15,0,-1,21,25,5,10,5,5,18,-1,21,22,11,5,5,5
127,60,55,46,46,42,32,33,38,28,21,12,18,16,10,17,18,12,11,15,0,-1,21,26,5,10,5,5,17,-1,17,26,11,5,5,5
130,61,52,38,45,40,36,28,38,27,30,13,18,15,10,13,17,11,11,15,10,-1,23,22,5,10,5,5,18,-1,18,25,11,5,5,5
130,58,51,40,40,42,33,30,40,30,26,8,15,15,8,10,12,8,11,15,10,-1,22,21,5,12,5,5,16,-1,15,22,8,5,5,5
120,58,58,45,43,40,31,33,40,31,25,7,15,16,8,12,13,7,8,15,-1,-1,18,18,5,11,5,5,16,-1,13,17,7,5,5,5
112,60,58,47,45,45,33,35,38,33,23,15,18,21,11,16,16,15,12,15,6,-1,26,16,5,8,5,5,18,-1,13,23,11,5,5,5
105,61,57,47,47,50,35,33,42,32,28,17,20,21,13,18,18,13,11,15,6,-1,25,15,5,10,5,5,20,-1,22,28,11,5,5,5
118,62,55,47,47,47,32,36,38,31,30,15,22,18,15,18,21,15,13,15,6,-1,26,16,5,15,5,5,20,-1,26,30,13,5,5,5
126,58,55,43,48,50,37,40,41,37,26,11,21,17,16,18,18,15,16,15,6,-1,23,20,5,13,5,5,16,-1,25,31,13,5,5,5
115,60,60,43,51,47,38,42,37,37,28,15,21,17,13,18,21,18,13,15,3,-1,27,25,5,11,5,5,20,-1,23,32,11,5,5,5
125,60,58,42,45,42,36,36,37,35,31,16,22,21,11,17,17,13,13,15,0,-1,27,20,5,11,5,5,16,-1,22,31,10,5,5,5
130,53,53,45,41,42,35,36,32,31,33,13,20,17,11,15,17,13,13,15,0,-1,27,20,5,10,5,5,16,-1,22,31,13,5,5,5
135,53,51,43,38,50,31,35,33,35,32,10,17,15,7,11,18,10,16,15,0,-1,26,18,5,7,5,5,18,-1,17,27,10,5,5,5
130,51,52,43,40,50,28,35,32,36,31,12,18,15,7,11,20,11,13,15,0,-1,26,15,5,5,5,-1,5,-1,13,25,7,5,5,5
130,61,55,47,41,55,35,41,37,37,25,16,21,18,8,12,23,13,12,15,3,-1,23,15,5,2,5,-1,-1,-1,12,23,8,5,5,5
127,62,53,47,41,60,37,42,32,36,25,16,22,21,13,17,27,15,16,15,7,-1,25,17,5,7,5,-1,-1,-1,18,30,12,5,5,5
126,60,51,43,41,55,37,41,32,36,27,17,22,21,13,20,25,17,16,16,7,-1,22,17,5,7,5,-1,-1,-1,20,30,15,5,5,5
131,61,51,42,38,52,36,37,27,35,27,15,22,18,15,20,26,16,17,15,7,-1,23,17,5,7,5,-1,-1,-1,18,30,10,5,5,5
135,61,53,40,36,50,37,33,28,36,28,15,20,18,13,18,25,18,17,15,10,-1,25,16,5,7,5,-1,-1,-1,18,30,7,5,5,5
133,62,50,40,36,50,31,38,30,35,30,12,21,16,13,20,25,18,13,15,7,-1,25,13,5,8,5,-1,-1,-1,17,28,6,5,5,5
135,58,46,40,36,47,33,36,28,33,30,12,20,16,13,18,21,17,11,15,5,-1,27,15,5,7,5,-1,-1,-1,11,25,6,5,5,5
123,53,47,37,33,45,32,33,30,31,31,13,18,13,11,17,16,13,8,15,10,-1,25,11,5,7,5,-1,-1,-1,11,21,5,5,5,5
116,51,43,38,32,40,26,33,28,28,26,15,17,17,8,17,16,10,8,15,0,-1,21,10,5,6,5,-1,-1,-1,12,18,5,5,5,5
113,51,41,38,31,37,23,30,26,26,22,11,13,18,7,13,10,7,7,15,0,-1,17,10,5,6,5,-1,-1,-1,7,13,5,5,5,5
101,52,38,33,32,35,22,23,23,25,15,6,12,16,5,10,10,6,5,15,0,-1,11,8,5,6,5,-1,-1,-1,6,12,5,5,5,5
100,52,36,33,30,35,21,27,20,30,36,6,11,15,5,8,11,7,5,15,0,-1,11,10,5,6,5,-1,-1,-1,6,13,5,5,5,5
93,58,38,36,27,40,22,35,21,27,35,6,12,11,5,7,10,7,5,15,-1,-1,11,10,5,6,5,-1,-1,-1,7,11,5,5,5,5
77,61,37,37,28,37,22,28,23,27,32,8,12,13,5,10,8,7,5,15,-1,-1,10,15,5,3,5,-1,-1,-1,7,11,5,5,5,5
67,53,30,27,27,37,21,26,26,21,32,7,11,12,5,8,6,6,5,15,-1,-1,8,20,5,1,5,-1,-1,-1,7,8,5,5,5,5
67,46,30,28,25,37,18,23,21,25,28,7,8,11,6,8,6,5,6,15,-1,-1,8,15,5,1,5,-1,-1,-1,7,7,5,5,5,5
68,47,32,28,27,35,17,21,22,26,23,8,10,11,6,7,5,5,5,-1,-1,-1,8,15,-1,1,-1,-1,-1,-1,7,7,5,5,5,5
65,50,27,26,27,35,18,25,20,23,20,7,10,8,6,7,5,5,5,-1,-1,-1,10,20,-1,1,-1,-1,-1,-1,6,6,5,5,5,5
50,45,20,21,26,30,15,23,17,18,12,6,7,5,5,6,5,5,5,-1,-1,-1,7,15,-1,1,-1,-1,-1,-1,6,5,5,5,5,5
30,-1,12,19,16,25,12,20,11,15,8,6,6,5,5,5,5,5,5,-1,-1,-1,7,15,-1,1,-1,-1,-1,-1,6,5,5,5,5,5
