177,81,57,47,21,58,26,36,17,20,11,5,5,8,5,5,6,-1,6,-1,-1,-1,5,-1,-1,5,-1,-1,-1,-1,5,5,5,5,5,5
156,85,56,46,35,52,27,41,20,18,6,5,6,10,5,5,5,-1,12,-1,-1,-1,6,-1,-1,3,-1,-1,-1,-1,6,8,5,5,5,5
142,77,46,43,41,48,30,41,20,22,6,6,11,13,5,5,5,-1,16,-1,-1,-1,7,10,-1,2,-1,-1,-1,-1,7,13,5,5,5,5
132,70,43,47,43,52,30,48,21,28,9,7,13,17,6,6,6,-1,20,-1,-1,-1,8,18,-1,2,-1,-1,-1,-1,10,17,8,5,5,5
130,72,48,45,45,53,32,43,25,28,16,6,15,18,6,6,10,5,20,15,1,-1,15,20,5,2,5,5,5,-1,12,18,10,5,5,5
125,72,55,42,50,55,36,33,26,31,18,8,21,16,8,10,10,6,22,15,1,-1,16,23,5,5,5,5,5,-1,12,25,10,5,5,5
126,63,51,41,51,53,36,41,26,31,18,10,21,17,10,10,10,8,22,15,1,-1,20,20,5,5,5,5,5,-1,12,25,7,5,5,5
125,58,50,42,50,57,32,40,27,33,21,10,21,16,8,11,12,10,25,15,1,-1,20,18,5,5,5,5,5,-1,15,23,8,5,5,5
122,60,46,42,50,56,32,38,28,31,21,8,22,17,8,11,12,12,21,15,1,-1,20,20,5,5,5,5,5,-1,16,21,8,5,5,5
127,60,45,41,50,53,37,36,30,30,21,10,22,16,8,11,12,8,20,15,1,-1,16,18,5,5,5,5,7,-1,18,22,8,5,5,5
128,60,46,41,46,51,33,31,27,31,23,13,20,15,6,13,12,8,20,15,0,-1,15,15,5,5,5,5,10,-1,17,25,7,5,5,5
128,63,52,42,45,48,30,38,28,31,21,13,20,16,8,11,12,10,20,15,0,-1,16,13,5,6,5,5,10,-1,16,26,7,5,5,5
110,58,55,40,45,47,38,33,30,33,20,8,20,15,8,11,11,10,20,15,0,-1,18,16,5,7,5,5,8,-1,13,26,8,5,5,5
110,57,57,42,47,47,30,33,33,33,23,8,22,15,8,11,12,8,18,15,0,-1,16,18,5,12,5,5,11,-1,12,26,7,5,5,5
107,62,62,46,67,50,30,35,33,36,18,11,23,18,8,11,13,12,20,15,0,-1,20,21,5,13,5,5,11,-1,15,30,6,5,5,5
130,62,63,46,67,50,31,30,33,31,21,13,25,17,11,15,13,11,17,15,0,-1,23,20,5,13,5,5,13,-1,18,31,12,5,5,5
130,61,63,43,55,51,36,36,36,28,25,13,21,16,10,15,8,10,20,15,0,-1,25,17,5,12,5,5,17,-1,15,31,11,5,5,5
140,56,65,43,42,51,31,33,36,30,19,12,22,13,10,11,11,8,20,15,0,-1,22,13,5,8,5,5,17,-1,21,28,11,5,5,5
160,51,68,43,35,51,35,36,37,32,16,12,23,13,8,13,11,8,20,15,-1,-1,23,15,5,7,5,5,18,-1,18,26,8,6,5,5
156,62,66,41,50,52,35,36,36,36,13,13,25,16,11,13,12,12,21,15,0,-1,22,13,5,7,5,5,15,-1,18,30,11,6,5,5
156,61,63,43,52,52,32,36,33,32,25,12,22,16,11,11,12,11,17,15,0,-1,23,13,5,8,5,5,16,-1,21,31,8,6,5,5
160,60,57,40,51,51,28,35,35,33,26,11,21,13,7,10,10,8,17,15,0,-1,26,10,5,13,5,5,13,-1,23,31,8,6,5,5
157,60,66,45,53,51,32,33,38,35,25,13,22,15,8,11,10,10,16,15,0,-1,25,11,5,13,5,5,15,-1,17,27,5,6,5,5
146,65,68,43,56,53,31,45,36,36,22,16,21,21,10,11,11,16,23,15,3,-1,26,15,5,13,5,5,20,-1,21,36,13,6,5,5
160,57,66,42,56,50,32,40,36,36,26,17,23,17,12,13,13,17,21,15,5,-1,26,16,5,18,5,5,18,-1,22,33,10,6,5,5
161,55,65,40,53,47,30,38,33,38,25,17,22,13,10,13,11,13,20,15,5,-1,23,12,5,17,5,5,17,-1,25,30,10,6,5,5
163,53,63,37,47,47,32,31,33,38,12,10,21,13,8,13,10,12,17,15,5,-1,22,12,5,11,5,5,15,-1,20,28,8,6,5,5
158,56,63,40,48,47,30,35,32,33,14,11,22,10,8,10,10,11,15,15,5,-1,16,11,5,7,5,-1,11,-1,21,28,6,6,5,5
157,58,65,43,53,48,27,38,36,40,13,12,25,11,8,10,10,15,13,15,5,-1,22,13,5,10,5,-1,-1,-1,17,26,7,6,5,5
142,63,68,40,51,51,28,35,36,41,17,12,23,15,8,13,8,16,16,15,2,-1,22,15,5,11,5,-1,-1,-1,21,26,12,6,5,5
140,58,70,41,48,55,32,37,37,33,21,13,22,15,11,13,10,16,17,15,0,-1,21,15,5,11,5,-1,-1,-1,21,28,11,6,5,5
135,62,61,42,45,52,36,37,32,33,25,15,22,16,11,11,8,13,17,15,0,-1,22,15,5,15,5,-1,-1,-1,21,27,8,6,5,5
143,56,62,40,46,46,33,40,33,33,28,13,22,13,8,8,6,13,17,15,5,-1,21,15,5,12,5,-1,-1,-1,20,31,8,6,5,5
138,55,58,40,45,46,31,37,32,35,28,13,20,12,10,10,7,12,17,15,2,-1,21,12,5,10,5,-1,-1,-1,16,28,7,6,5,5
123,61,56,42,46,48,30,38,35,35,26,11,21,11,10,16,7,12,17,15,0,-1,21,8,5,6,5,-1,-1,-1,13,25,7,6,5,5
120,62,57,41,43,45,27,37,33,32,30,11,20,10,10,16,7,11,15,15,-1,-1,21,7,5,5,5,-1,-1,-1,12,25,6,6,5,5
103,61,55,35,36,45,26,31,30,27,15,11,16,12,10,13,5,8,12,15,-1,-1,15,7,5,5,5,-1,-1,-1,12,21,5,6,5,5
93,57,48,30,40,40,18,28,27,26,13,10,12,12,10,8,5,7,10,15,-1,-1,10,7,5,3,5,-1,-1,-1,10,21,5,6,5,5
85,51,46,25,43,28,15,28,26,21,11,6,11,10,6,8,5,5,10,15,-1,-1,6,8,5,3,5,-1,-1,-1,8,8,5,6,5,5
80,43,53,33,51,46,16,26,21,28,21,5,11,6,6,6,5,5,5,15,-1,-1,8,8,5,3,5,-1,-1,-1,6,6,5,6,5,5
81,60,50,38,50,56,26,33,27,35,26,6,15,10,7,6,5,11,7,15,-1,-1,13,8,5,3,5,-1,-1,-1,8,7,5,5,5,5
81,61,52,35,47,52,21,36,28,33,24,8,17,11,8,10,5,11,10,15,-1,-1,11,-1,5,3,5,-1,-1,-1,10,15,5,5,5,5
81,57,52,33,42,48,22,30,27,30,22,11,16,11,8,8,5,10,8,15,-1,-1,15,-1,5,1,5,-1,-1,-1,8,15,5,5,5,5
81,53,47,33,38,47,25,30,25,30,22,7,15,10,10,11,5,10,8,15,-1,-1,13,-1,5,0,5,-1,-1,-1,8,16,5,5,5,5
67,43,41,32,36,48,23,30,23,28,26,7,15,10,8,6,5,6,8,-1,-1,-1,13,-1,-1,0,-1,-1,-1,-1,8,15,5,5,5,5
57,41,32,28,36,45,22,33,22,25,21,7,12,8,7,6,5,7,10,-1,-1,-1,13,-1,-1,0,-1,-1,-1,-1,8,11,5,5,5,5
50,43,25,22,31,40,20,30,21,20,16,7,11,7,6,5,5,6,10,-1,-1,-1,11,-1,-1,0,-1,-1,-1,-1,8,10,5,5,5,5
-1,-1,-1,12,21,-1,13,25,13,16,13,7,8,7,6,5,5,5,8,-1,-1,-1,6,-1,-1,0,-1,-1,-1,-1,7,10,5,5,5,5
