170,80,30,65,20,-1,25,-1,30,20,10,10,5,15,5,10,5,-1,15,-1,-1,-1,5,-1,-1,5,-1,-1,-1,-1,15,15,5,5,5,5
160,65,55,60,25,-1,30,-1,35,20,5,5,10,25,5,5,5,-1,15,-1,-1,-1,35,-1,-1,5,-1,-1,-1,-1,15,20,15,5,5,5
150,60,40,50,40,-1,40,-1,35,25,5,10,15,25,5,10,5,-1,10,-1,-1,-1,35,5,-1,5,-1,-1,-1,-1,15,20,15,5,5,5
90,60,45,50,45,-1,35,-1,40,30,5,15,20,30,5,15,20,-1,10,-1,-1,-1,40,5,-1,5,-1,-1,-1,-1,15,30,15,5,5,5
90,60,50,40,45,-1,30,15,40,30,10,20,15,30,15,20,20,5,10,15,5,-1,25,35,5,0,5,5,-1,-1,15,30,15,5,5,5
150,60,50,45,45,-1,35,40,40,30,25,15,15,30,15,20,20,10,5,15,5,-1,25,35,5,5,5,5,-1,-1,15,30,15,5,5,5
150,50,50,45,35,-1,30,40,40,30,25,15,15,20,15,30,20,20,15,15,10,-1,40,25,5,5,5,5,-1,-1,15,25,15,5,5,5
150,55,50,55,35,-1,35,35,40,25,25,15,20,20,15,30,15,20,10,15,10,-1,35,25,5,5,5,5,-1,-1,20,25,15,5,5,5
140,45,40,50,40,-1,35,35,40,30,25,15,20,20,15,25,15,10,10,15,10,-1,30,25,5,5,5,5,5,-1,20,25,10,5,5,5
135,45,35,45,40,-1,30,40,40,30,25,20,20,20,15,15,20,15,10,15,10,-1,30,25,5,5,5,5,5,-1,20,30,15,5,5,5
110,50,40,30,35,-1,30,35,40,30,25,20,20,20,15,25,15,15,10,15,0,-1,25,25,5,5,5,5,5,-1,20,30,15,5,5,5
110,55,45,55,35,-1,30,30,40,30,30,10,20,20,15,15,10,15,10,15,10,-1,25,25,5,10,5,5,5,-1,20,20,15,5,5,5
105,45,50,45,35,-1,25,35,40,30,30,15,20,20,10,25,10,15,10,15,10,-1,25,25,5,10,5,5,5,-1,20,30,10,5,5,5
130,45,50,45,35,-1,20,35,50,30,30,10,20,20,10,25,15,15,10,15,10,-1,25,25,5,0,5,5,5,-1,15,25,15,5,5,5
130,45,40,40,40,-1,30,30,40,30,15,15,20,20,15,25,15,15,10,15,-1,-1,20,30,5,5,5,5,5,-1,10,30,10,5,5,5
130,50,35,40,35,-1,25,30,35,30,5,15,15,20,15,20,15,10,10,15,-1,-1,25,30,5,5,5,5,5,-1,10,25,15,5,5,5
130,50,45,40,30,-1,25,20,30,25,30,10,15,25,10,15,10,5,10,15,-1,-1,15,20,5,5,5,5,5,-1,10,25,10,5,5,5
130,50,45,40,30,-1,25,25,30,20,30,10,15,15,5,10,5,5,10,15,-1,-1,20,15,5,5,5,5,5,-1,10,20,5,5,5,5
110,50,45,40,30,-1,25,35,40,25,25,5,15,20,5,10,10,5,10,15,-1,-1,20,20,5,0,5,5,5,-1,5,20,5,5,5,5
110,50,45,50,30,-1,30,40,40,30,20,5,20,25,10,15,15,20,10,15,0,-1,40,25,5,0,5,5,5,-1,10,25,10,5,5,5
120,50,50,45,40,-1,30,35,40,35,25,20,20,25,15,25,20,15,10,15,0,-1,35,25,5,0,5,5,5,-1,10,25,10,5,5,5
120,40,45,45,35,-1,30,35,40,35,25,15,20,25,15,25,20,15,10,15,0,-1,35,25,5,10,5,5,10,-1,10,30,10,5,5,5
130,45,50,45,35,-1,25,35,45,35,25,20,15,25,15,25,20,15,10,15,0,-1,35,25,5,10,5,5,20,-1,15,30,10,5,5,5
130,55,45,45,40,-1,25,35,45,35,30,15,15,25,15,20,20,15,10,15,0,-1,35,25,5,10,5,5,10,-1,20,30,15,5,5,5
130,55,45,45,30,-1,25,35,45,30,30,15,20,20,10,15,15,15,10,15,-1,-1,35,25,5,10,5,5,10,-1,20,25,10,5,5,5
110,40,40,45,30,-1,25,35,35,30,30,10,20,20,10,15,10,15,10,15,-1,-1,35,25,5,5,5,5,10,-1,20,25,10,5,5,5
180,40,40,40,25,-1,15,25,30,25,30,5,10,15,5,10,5,15,5,15,-1,-1,15,25,5,0,5,5,5,-1,15,25,5,5,5,5
110,40,45,40,25,-1,10,20,30,30,15,10,15,15,5,10,5,5,5,15,-1,-1,15,25,5,0,5,-1,5,-1,15,20,5,5,5,5
100,50,50,35,30,-1,25,35,45,40,20,10,20,15,5,20,10,15,5,15,-1,-1,35,25,5,5,5,-1,-1,-1,5,20,5,5,5,5
90,65,50,50,35,-1,30,40,45,40,15,15,20,20,15,25,15,20,5,15,-1,-1,35,25,5,5,5,-1,-1,-1,15,30,10,5,5,5
80,60,50,45,35,-1,30,35,50,40,20,15,20,25,15,25,20,15,5,15,10,-1,40,25,5,0,5,-1,-1,-1,20,30,15,5,5,5
80,60,50,45,30,-1,35,40,40,40,20,15,20,25,15,25,20,15,5,15,10,-1,40,25,5,5,5,-1,-1,-1,20,25,10,5,5,5
80,50,50,45,25,-1,35,40,40,40,20,15,15,20,15,25,10,15,5,15,10,-1,40,25,5,5,5,-1,-1,-1,20,25,10,5,5,5
-1,45,40,40,30,-1,20,40,35,20,15,15,15,20,15,30,5,15,10,15,10,-1,40,25,5,5,5,-1,-1,-1,20,20,5,5,5,5
-1,50,-1,40,35,-1,20,40,35,30,15,10,10,20,10,25,10,15,10,15,10,-1,15,30,5,0,5,-1,-1,-1,20,20,5,5,5,5
-1,-1,-1,40,30,-1,25,35,35,30,15,5,15,20,10,25,5,15,10,15,10,-1,25,30,5,0,5,-1,-1,-1,20,15,5,5,5,5
-1,-1,-1,-1,-1,-1,25,-1,-1,-1,15,5,20,-1,10,25,5,10,10,15,10,-1,25,30,5,0,5,-1,-1,-1,20,15,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,-1,-1,-1,-1,-1,10,10,15,10,-1,25,30,5,0,-1,-1,-1,-1,5,10,5,5,5,5
