158,80,43,57,28,30,26,33,33,26,12,6,7,11,5,8,5,-1,7,-1,-1,-1,13,-1,-1,3,-1,-1,-1,-1,7,8,5,5,5,5
151,76,50,56,30,30,27,35,35,25,9,5,6,15,5,7,6,-1,7,-1,-1,-1,16,-1,-1,2,-1,-1,-1,-1,10,16,12,5,5,5
150,73,46,52,37,35,36,41,33,25,8,7,8,21,7,7,6,-1,6,-1,-1,-1,17,12,-1,2,-1,-1,-1,-1,11,20,10,5,5,5
128,68,42,48,41,35,33,37,35,28,9,11,16,25,10,12,11,-1,7,-1,-1,-1,22,21,-1,2,-1,-1,-1,-1,13,22,12,5,5,5
116,70,45,45,46,35,36,31,36,32,13,15,18,26,13,15,13,5,10,15,5,-1,23,31,5,3,5,5,-1,-1,15,23,15,5,5,5
127,65,50,47,43,40,35,38,36,32,22,12,18,22,12,16,13,6,12,15,6,-1,27,28,5,5,5,5,-1,-1,16,26,13,5,5,5
132,60,50,50,38,35,33,40,38,32,25,15,17,17,11,20,16,15,16,16,5,-1,33,23,5,5,5,5,-1,-1,18,25,12,5,5,5
135,61,50,48,37,35,35,35,40,28,22,15,20,22,13,22,15,17,15,16,7,-1,32,26,5,3,5,5,-1,-1,20,25,12,5,5,5
128,56,45,47,40,35,33,27,37,28,23,18,18,23,12,21,15,13,12,15,7,-1,30,26,5,3,5,5,5,-1,20,25,12,5,5,5
130,55,43,43,41,40,30,38,37,28,23,17,17,18,12,20,15,13,12,15,7,-1,28,26,5,6,5,5,5,-1,18,26,15,5,5,5
120,50,43,36,40,40,28,33,38,30,25,13,20,16,11,21,13,11,8,15,0,-1,23,25,5,5,5,5,5,-1,18,28,15,5,5,5
112,45,48,47,40,35,40,32,40,31,22,12,20,18,12,18,13,13,8,15,2,-1,23,25,5,5,5,5,6,-1,21,26,13,5,5,5
107,48,50,45,36,35,33,35,41,31,27,13,20,20,10,20,13,12,7,15,2,-1,23,25,5,7,5,5,6,-1,21,26,11,5,5,5
116,52,52,43,38,35,33,35,41,32,27,13,20,20,10,20,13,13,7,15,5,-1,21,25,5,5,5,5,7,-1,17,26,13,5,5,5
121,51,48,42,37,35,32,33,38,31,18,15,21,18,13,20,13,13,10,15,10,-1,20,26,5,7,5,5,7,-1,15,27,12,5,5,5
126,50,43,47,35,35,32,32,37,31,16,16,17,17,12,18,12,11,10,15,10,-1,25,26,5,8,5,5,8,-1,15,26,15,5,5,5
125,50,43,45,38,30,30,31,35,30,21,12,15,17,11,15,11,8,10,15,10,-1,23,23,5,10,5,5,10,-1,17,27,12,5,5,5
120,48,43,45,37,25,23,31,33,27,15,8,16,15,10,13,11,8,8,15,10,-1,23,21,5,5,5,5,10,-1,16,23,7,5,5,5
115,51,46,38,41,30,27,32,40,27,15,8,18,17,6,16,12,10,8,15,-1,-1,25,21,5,7,5,5,10,-1,10,18,7,5,5,5
117,56,46,48,38,35,30,36,40,32,17,13,20,21,8,17,13,15,7,15,0,-1,27,21,5,7,5,5,10,-1,17,26,11,5,5,5
130,55,47,46,40,35,32,36,38,36,26,15,18,20,10,18,16,15,6,15,3,-1,28,21,5,7,5,5,10,-1,17,27,12,5,5,5
140,47,46,43,37,35,28,33,35,32,21,13,20,18,10,18,17,13,10,15,3,-1,31,23,5,12,5,5,11,-1,16,30,12,5,5,5
142,45,48,43,37,35,31,36,42,33,21,15,18,21,11,21,16,13,10,15,3,-1,31,25,5,12,5,5,18,-1,18,27,11,5,5,5
126,56,50,46,40,30,32,37,42,33,23,16,18,22,17,22,17,16,10,15,0,-1,35,25,5,12,5,5,18,-1,20,28,12,5,5,5
128,57,51,47,38,35,31,40,40,35,23,17,21,20,15,17,18,15,8,15,10,-1,32,28,5,8,5,5,20,-1,22,28,13,5,5,5
128,43,46,46,36,30,26,36,36,32,25,11,21,17,10,17,12,15,10,15,10,-1,26,27,5,8,5,5,15,-1,22,30,13,5,5,5
150,43,41,41,36,30,21,27,37,30,20,10,17,13,7,13,8,11,6,15,10,-1,20,22,5,6,5,5,8,-1,20,27,7,5,5,5
137,46,46,38,33,25,20,27,37,30,17,8,18,11,7,12,7,10,6,15,20,-1,18,18,5,6,5,-1,5,-1,15,23,10,5,5,5
