120,70,35,60,25,-1,21,33,26,18,10,6,6,13,5,6,5,-1,5,-1,-1,-1,15,-1,-1,5,-1,-1,-1,-1,8,11,5,5,5,5
110,71,35,53,23,-1,21,31,30,23,6,6,5,18,5,6,5,-1,5,-1,-1,-1,10,-1,-1,5,-1,-1,-1,-1,11,16,10,5,5,5
110,66,40,45,31,-1,26,33,31,25,7,10,8,21,5,6,5,-1,5,-1,-1,-1,8,11,-1,5,-1,-1,-1,-1,11,18,8,5,5,5
-1,63,41,41,36,-1,30,33,30,21,11,10,11,25,8,11,8,-1,5,-1,-1,-1,15,26,-1,5,-1,-1,-1,-1,11,16,8,5,5,5
-1,60,45,43,41,-1,28,35,33,28,13,10,16,21,8,13,8,5,6,11,3,-1,16,30,5,5,5,5,-1,-1,11,20,10,5,5,5
-1,55,45,41,41,-1,31,36,30,30,14,11,15,16,8,11,10,6,8,11,1,-1,21,23,5,5,5,5,-1,-1,11,21,13,5,5,5
50,58,45,41,33,-1,31,36,30,30,18,11,16,16,10,11,13,11,10,11,5,-1,26,23,5,5,5,5,-1,-1,15,25,11,5,5,5
100,53,43,41,31,-1,30,33,30,30,20,13,16,16,8,15,13,13,11,11,5,-1,26,21,5,3,5,5,-1,-1,13,25,10,5,5,5
120,50,41,38,36,-1,31,33,36,28,20,13,15,16,10,15,13,13,8,11,5,-1,25,21,5,3,5,5,5,-1,15,23,10,5,5,5
75,45,43,41,36,-1,25,33,38,28,21,11,16,20,11,16,11,13,6,11,5,-1,25,28,5,8,5,5,5,-1,18,26,11,5,5,5
115,48,45,41,36,-1,23,30,36,30,23,13,18,15,13,20,13,8,5,15,5,-1,21,23,5,8,5,5,5,-1,18,25,8,5,5,5
110,51,41,43,38,-1,23,26,36,30,26,13,18,15,10,21,13,6,6,15,0,-1,21,23,5,5,5,5,5,-1,18,23,8,5,5,5
110,50,45,43,38,-1,36,26,36,30,26,15,18,17,11,18,15,10,6,15,0,-1,23,23,5,5,5,5,5,-1,16,21,8,5,5,5
93,40,45,41,33,-1,35,33,38,30,28,13,18,17,11,16,13,10,6,15,0,-1,23,21,5,5,5,5,8,-1,16,26,10,5,5,5
110,41,46,40,33,-1,26,28,38,31,23,11,16,16,8,18,13,11,6,15,0,-1,20,23,5,6,5,5,11,-1,16,25,8,5,5,5
113,48,46,40,35,-1,26,28,35,26,30,10,15,16,6,16,11,8,6,15,10,-1,21,23,5,6,5,5,6,-1,16,25,6,5,5,5
116,43,45,35,31,-1,25,25,33,26,26,11,16,16,6,16,8,8,6,15,10,-1,21,25,5,6,5,5,6,-1,18,21,6,5,5,5
116,45,45,40,31,-1,26,23,31,26,20,8,15,13,8,11,6,10,6,15,0,-1,16,23,5,5,5,5,8,-1,15,18,6,5,5,5
113,45,43,43,38,-1,23,26,35,28,18,8,15,11,6,15,6,8,6,15,0,-1,13,15,5,3,5,5,8,-1,10,16,6,5,5,5
113,51,43,41,36,-1,23,26,35,26,16,13,18,15,10,18,11,10,6,15,3,-1,18,16,5,3,5,5,8,-1,13,23,6,5,5,5
110,48,48,41,35,-1,28,28,35,30,25,11,18,15,8,15,13,10,6,15,3,-1,21,13,5,5,5,5,8,-1,11,26,11,5,5,5
106,43,46,41,36,-1,25,26,35,30,21,10,16,13,8,13,11,10,6,15,3,-1,26,15,5,5,5,5,8,-1,16,26,11,5,5,5
106,43,45,41,35,-1,28,28,38,35,18,10,18,15,11,18,13,11,6,15,3,-1,26,16,5,6,5,5,8,-1,13,26,11,5,5,5
110,48,45,41,35,-1,25,30,40,36,21,16,18,16,11,16,13,10,8,15,3,-1,25,16,5,6,5,5,11,-1,15,28,11,5,5,5
113,43,40,36,33,-1,26,30,36,35,21,16,18,13,10,15,13,13,6,15,10,-1,22,23,5,6,5,5,11,-1,18,26,10,5,5,5
113,36,41,35,35,-1,21,26,33,28,21,11,15,11,10,15,6,11,5,15,10,-1,23,21,5,6,5,5,8,-1,18,25,10,5,5,5
111,43,41,35,33,-1,21,23,28,23,15,6,13,10,8,13,6,10,5,15,10,-1,21,20,5,6,5,5,8,-1,11,20,6,5,5,5
115,41,51,38,36,-1,16,23,31,23,11,8,15,6,8,13,6,10,5,15,10,-1,23,15,5,6,5,5,5,-1,11,16,6,5,5,5
121,46,50,41,33,-1,28,30,35,33,11,10,16,8,6,15,6,10,5,15,6,-1,23,15,5,5,5,-1,-1,-1,10,15,5,5,5,5
116,53,51,41,35,-1,26,30,36,35,10,13,18,16,8,13,8,13,5,15,10,-1,25,21,5,5,5,-1,-1,-1,13,26,13,5,5,5
116,48,45,36,35,-1,28,33,38,33,16,11,18,15,11,13,10,15,5,15,10,-1,25,20,5,5,5,-1,-1,-1,18,26,10,5,5,5
125,46,43,41,35,-1,26,30,36,33,20,11,16,15,11,15,11,13,5,15,6,-1,30,21,5,3,5,-1,-1,-1,18,26,10,5,5,5
125,46,46,36,33,-1,25,28,38,28,23,11,18,15,11,16,11,13,5,15,6,-1,28,18,5,3,5,-1,-1,-1,16,26,8,5,5,5
125,48,46,38,35,-1,23,30,36,28,26,6,16,13,8,16,10,10,5,15,6,-1,26,16,5,3,5,-1,-1,-1,16,18,5,5,5,5
128,50,48,41,37,-1,21,28,33,31,25,8,16,11,8,18,10,13,5,15,6,-1,30,16,5,1,5,-1,-1,-1,10,23,6,5,5,5
121,48,45,40,35,-1,23,25,30,36,25,10,18,8,10,18,8,11,8,15,10,-1,28,13,5,1,5,-1,-1,-1,10,20,5,5,5,5
118,48,41,30,30,-1,23,26,31,30,23,10,16,11,10,15,6,8,10,15,10,-1,26,10,5,3,5,-1,-1,-1,10,18,5,5,5,5
103,43,40,35,27,-1,15,23,31,26,18,8,13,11,8,11,6,6,5,15,10,-1,20,10,5,3,5,-1,-1,-1,10,18,5,5,5,5
100,41,41,30,23,-1,11,18,28,26,13,5,10,10,8,10,6,6,5,15,10,-1,16,13,5,1,5,-1,-1,-1,8,10,5,5,5,5
86,40,41,31,33,-1,15,16,31,25,20,6,12,10,6,10,6,6,5,15,-1,-1,16,13,5,1,5,-1,-1,-1,8,6,5,5,5,5
83,55,35,35,35,-1,20,23,31,26,25,6,11,10,5,10,5,8,5,15,-1,-1,11,12,5,1,5,-1,-1,-1,8,6,5,5,5,5
86,51,35,31,33,-1,16,23,30,26,25,6,11,13,5,15,5,8,5,15,-1,-1,15,15,5,0,5,-1,-1,-1,8,12,5,5,5,5
81,40,35,31,26,-1,15,21,26,23,23,6,11,10,5,11,5,6,5,15,-1,-1,13,20,5,0,5,-1,-1,-1,5,12,5,5,5,5
75,41,26,30,25,-1,13,20,25,21,21,6,11,10,5,6,5,6,5,15,-1,-1,11,17,5,0,5,-1,-1,-1,6,6,5,5,5,5
75,40,30,21,26,-1,11,13,28,20,16,6,10,10,6,6,5,5,5,-1,-1,-1,10,17,-1,0,-1,-1,-1,-1,10,6,5,5,5,5
-1,48,32,25,30,-1,13,25,26,16,18,6,10,5,5,10,5,5,5,-1,-1,-1,11,17,-1,0,-1,-1,-1,-1,8,5,5,5,5,5
-1,47,30,26,28,-1,11,20,26,21,12,6,10,8,5,8,5,5,5,-1,-1,-1,10,16,-1,0,-1,-1,-1,-1,8,5,5,5,5,5
-1,-1,-1,27,20,-1,11,20,40,21,7,6,6,8,5,8,5,5,5,-1,-1,-1,7,15,-1,0,-1,-1,-1,-1,8,5,5,5,5,5
